name_switch,name_prodesen,load_zone,load_area,Time-stamp,timestamp,capacity_factor
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-01-31,20090131,9.4730902778
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-02-29,20090229,8.5081597222
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-03-31,20090331,9.1695283565
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-04-30,20090430,8.1990740741
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-05-31,20090531,9.5197916667
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-06-30,20090630,11.7505208333
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-07-31,20090731,13.9068865741
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-08-31,20090831,1.5678819444
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-09-30,20090930,13.395755787
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-10-31,20091031,10.3217592593
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-11-30,20091130,8.5571180556
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2009-12-31,20091231,9.3693287037
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2015-01-31,20150131,9.2680954861
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2015-02-29,20150229,9.0747731481
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2015-03-31,20150331,10.356625
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2015-04-30,20150430,8.5581666667
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2015-05-31,20150531,9.5154184028
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2015-06-30,20150630,13.7699641204
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2015-07-31,20150731,16.3868778935
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2015-08-31,20150831,14.4172841435
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2015-09-30,20150930,14.9230300926
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2015-10-31,20151031,12.0524884259
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2015-11-30,20151130,9.2098969907
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2015-12-31,20151231,10.2225115741
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2014-01-31,20140131,9.6292771991
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2014-02-29,20140229,7.9629583333
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2014-03-31,20140331,9.240208912
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2014-04-30,20140430,7.7874612269
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2014-05-31,20140531,9.5187459491
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2014-06-30,20140630,13.2308738426
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2014-07-31,20140731,14.3000491898
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2014-08-31,20140831,13.4013524306
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2014-09-30,20140930,13.9295167824
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2014-10-31,20141031,11.8532297454
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2014-11-30,20141130,9.3741770833
agua_prieta,agua_prieta,03-occidental,23-guadalajara,2014-12-31,20141231,9.5042482639
angostura,angostura,02-oriental,39-grijalva,2007-01-31,20070131,20.6219407407
angostura,angostura,02-oriental,39-grijalva,2007-02-29,20070229,15.3246967593
angostura,angostura,02-oriental,39-grijalva,2007-03-31,20070331,35.6881962963
angostura,angostura,02-oriental,39-grijalva,2007-04-30,20070430,28.7925941358
angostura,angostura,02-oriental,39-grijalva,2007-05-31,20070531,15.9089483025
angostura,angostura,02-oriental,39-grijalva,2007-06-30,20070630,11.5475084877
angostura,angostura,02-oriental,39-grijalva,2007-07-31,20070731,14.3237072531
angostura,angostura,02-oriental,39-grijalva,2007-08-31,20070831,9.1740199074
angostura,angostura,02-oriental,39-grijalva,2007-09-30,20070930,26.6593243827
angostura,angostura,02-oriental,39-grijalva,2007-10-31,20071031,29.8741523148
angostura,angostura,02-oriental,39-grijalva,2007-11-30,20071130,0.0051449074
angostura,angostura,02-oriental,39-grijalva,2007-12-31,20071231,4.3203981481
angostura,angostura,02-oriental,39-grijalva,2006-01-31,20060131,36.215820679
angostura,angostura,02-oriental,39-grijalva,2006-02-29,20060229,25.131057716
angostura,angostura,02-oriental,39-grijalva,2006-03-31,20060331,56.8781067901
angostura,angostura,02-oriental,39-grijalva,2006-04-30,20060430,43.1718319444
angostura,angostura,02-oriental,39-grijalva,2006-05-31,20060531,53.5050822531
angostura,angostura,02-oriental,39-grijalva,2006-06-30,20060630,46.7929074074
angostura,angostura,02-oriental,39-grijalva,2006-07-31,20060731,38.850928858
angostura,angostura,02-oriental,39-grijalva,2006-08-31,20060831,45.6162030864
angostura,angostura,02-oriental,39-grijalva,2006-09-30,20060930,49.486183179
angostura,angostura,02-oriental,39-grijalva,2006-10-31,20061031,36.4118265432
angostura,angostura,02-oriental,39-grijalva,2006-11-30,20061130,41.570007716
angostura,angostura,02-oriental,39-grijalva,2006-12-31,20061231,28.4238006173
angostura,angostura,02-oriental,39-grijalva,2008-01-31,20080131,6.1018143519
angostura,angostura,02-oriental,39-grijalva,2008-02-29,20080229,8.0188415123
angostura,angostura,02-oriental,39-grijalva,2008-03-31,20080331,24.0818930556
angostura,angostura,02-oriental,39-grijalva,2008-04-30,20080430,82.5111782407
angostura,angostura,02-oriental,39-grijalva,2008-05-31,20080531,86.4169591049
angostura,angostura,02-oriental,39-grijalva,2008-06-30,20080630,59.3240462963
angostura,angostura,02-oriental,39-grijalva,2008-07-31,20080731,34.866129321
angostura,angostura,02-oriental,39-grijalva,2008-08-31,20080831,45.2306589506
angostura,angostura,02-oriental,39-grijalva,2008-09-30,20080930,73.9609364198
angostura,angostura,02-oriental,39-grijalva,2008-10-31,20081031,57.2073026235
angostura,angostura,02-oriental,39-grijalva,2008-11-30,20081130,50.154317284
angostura,angostura,02-oriental,39-grijalva,2008-12-31,20081231,33.3001203704
bacurato,bacurato,04-noroeste,04-los_mochis,2007-01-31,20070131,42.6067542271
bacurato,bacurato,04-noroeste,04-los_mochis,2007-02-29,20070229,60.83727657
bacurato,bacurato,04-noroeste,04-los_mochis,2007-03-31,20070331,90.9825498188
bacurato,bacurato,04-noroeste,04-los_mochis,2007-04-30,20070430,55.7981491546
bacurato,bacurato,04-noroeste,04-los_mochis,2007-05-31,20070531,26.4001811594
bacurato,bacurato,04-noroeste,04-los_mochis,2007-06-30,20070630,11.8639160628
bacurato,bacurato,04-noroeste,04-los_mochis,2007-07-31,20070731,1.2795923913
bacurato,bacurato,04-noroeste,04-los_mochis,2007-08-31,20070831,0.1433725845
bacurato,bacurato,04-noroeste,04-los_mochis,2007-09-30,20070930,2.7629483696
bacurato,bacurato,04-noroeste,04-los_mochis,2007-10-31,20071031,45.447513587
bacurato,bacurato,04-noroeste,04-los_mochis,2007-11-30,20071130,73.6605042271
bacurato,bacurato,04-noroeste,04-los_mochis,2007-12-31,20071231,6.6732774758
bacurato,bacurato,04-noroeste,04-los_mochis,2012-01-31,20120131,5.4287062198
bacurato,bacurato,04-noroeste,04-los_mochis,2012-02-29,20120229,19.5986080918
bacurato,bacurato,04-noroeste,04-los_mochis,2012-03-31,20120331,37.6399682971
bacurato,bacurato,04-noroeste,04-los_mochis,2012-04-30,20120430,33.7935295894
bacurato,bacurato,04-noroeste,04-los_mochis,2012-05-31,20120531,0
bacurato,bacurato,04-noroeste,04-los_mochis,2012-06-30,20120630,0
bacurato,bacurato,04-noroeste,04-los_mochis,2012-07-31,20120731,0
bacurato,bacurato,04-noroeste,04-los_mochis,2012-08-31,20120831,0
bacurato,bacurato,04-noroeste,04-los_mochis,2012-09-30,20120930,0
bacurato,bacurato,04-noroeste,04-los_mochis,2012-10-31,20121031,0
bacurato,bacurato,04-noroeste,04-los_mochis,2012-11-30,20121130,0
bacurato,bacurato,04-noroeste,04-los_mochis,2012-12-31,20121231,0
bacurato,bacurato,04-noroeste,04-los_mochis,2011-01-31,20110131,55.5873505435
bacurato,bacurato,04-noroeste,04-los_mochis,2011-02-29,20110229,38.1494368961
bacurato,bacurato,04-noroeste,04-los_mochis,2011-03-31,20110331,51.154781099
bacurato,bacurato,04-noroeste,04-los_mochis,2011-04-30,20110430,59.6135778986
bacurato,bacurato,04-noroeste,04-los_mochis,2011-05-31,20110531,81.1391243961
bacurato,bacurato,04-noroeste,04-los_mochis,2011-06-30,20110630,9.5785778986
bacurato,bacurato,04-noroeste,04-los_mochis,2011-07-31,20110731,0.0065972222
bacurato,bacurato,04-noroeste,04-los_mochis,2011-08-31,20110831,3.1004227053
bacurato,bacurato,04-noroeste,04-los_mochis,2011-09-30,20110930,40.5800211353
bacurato,bacurato,04-noroeste,04-los_mochis,2011-10-31,20111031,10.6653879831
bacurato,bacurato,04-noroeste,04-los_mochis,2011-11-30,20111130,0
bacurato,bacurato,04-noroeste,04-los_mochis,2011-12-31,20111231,0
bombana,bombana,02-oriental,39-grijalva,2009-01-31,20090131,60.6657124682
bombana,bombana,02-oriental,39-grijalva,2009-02-29,20090229,51.2239980916
bombana,bombana,02-oriental,39-grijalva,2009-03-31,20090331,48.415341391
bombana,bombana,02-oriental,39-grijalva,2009-04-30,20090430,41.8802745971
bombana,bombana,02-oriental,39-grijalva,2009-05-31,20090531,55.6501272265
bombana,bombana,02-oriental,39-grijalva,2009-06-30,20090630,39.0807622986
bombana,bombana,02-oriental,39-grijalva,2009-07-31,20090731,57.9341337998
bombana,bombana,02-oriental,39-grijalva,2009-08-31,20090831,57.7857294317
bombana,bombana,02-oriental,39-grijalva,2009-09-30,20090930,41.3369115776
bombana,bombana,02-oriental,39-grijalva,2009-10-31,20091031,53.4704463528
bombana,bombana,02-oriental,39-grijalva,2009-11-30,20091130,49.9840701866
bombana,bombana,02-oriental,39-grijalva,2009-12-31,20091231,59.4980916031
bombana,bombana,02-oriental,39-grijalva,2015-01-31,20150131,43.021230916
bombana,bombana,02-oriental,39-grijalva,2015-02-29,20150229,57.2791295589
bombana,bombana,02-oriental,39-grijalva,2015-03-31,20150331,55.3783396947
bombana,bombana,02-oriental,39-grijalva,2015-04-30,20150430,30.6874204835
bombana,bombana,02-oriental,39-grijalva,2015-05-31,20150531,46.0270091179
bombana,bombana,02-oriental,39-grijalva,2015-06-30,20150630,51.553408609
bombana,bombana,02-oriental,39-grijalva,2015-07-31,20150731,54.6510549194
bombana,bombana,02-oriental,39-grijalva,2015-08-31,20150831,53.9675837574
bombana,bombana,02-oriental,39-grijalva,2015-09-30,20150930,56.663326972
bombana,bombana,02-oriental,39-grijalva,2015-10-31,20151031,61.1991094148
bombana,bombana,02-oriental,39-grijalva,2015-11-30,20151130,33.8225986005
bombana,bombana,02-oriental,39-grijalva,2015-12-31,20151231,63.4841497031
bombana,bombana,02-oriental,39-grijalva,2014-01-31,20140131,47.1988178541
bombana,bombana,02-oriental,39-grijalva,2014-02-29,20140229,36.4804654368
bombana,bombana,02-oriental,39-grijalva,2014-03-31,20140331,51.3006255301
bombana,bombana,02-oriental,39-grijalva,2014-04-30,20140430,61.5543097964
bombana,bombana,02-oriental,39-grijalva,2014-05-31,20140531,59.9106234097
bombana,bombana,02-oriental,39-grijalva,2014-06-30,20140630,60.037293257
bombana,bombana,02-oriental,39-grijalva,2014-07-31,20140731,69.616889313
bombana,bombana,02-oriental,39-grijalva,2014-08-31,20140831,67.0665553435
bombana,bombana,02-oriental,39-grijalva,2014-09-30,20140930,66.6244168787
bombana,bombana,02-oriental,39-grijalva,2014-10-31,20141031,69.4931350721
bombana,bombana,02-oriental,39-grijalva,2014-11-30,20141130,20.5633481764
bombana,bombana,02-oriental,39-grijalva,2014-12-31,20141231,0
boquilla,boquilla,05-norte,09-chihuahua,2009-01-31,20090131,28.0819111111
boquilla,boquilla,05-norte,09-chihuahua,2009-02-29,20090229,63.9905277778
boquilla,boquilla,05-norte,09-chihuahua,2009-03-31,20090331,64.33365
boquilla,boquilla,05-norte,09-chihuahua,2009-04-30,20090430,70.7846833333
boquilla,boquilla,05-norte,09-chihuahua,2009-05-31,20090531,74.5603444444
boquilla,boquilla,05-norte,09-chihuahua,2009-06-30,20090630,78.8858222222
boquilla,boquilla,05-norte,09-chihuahua,2009-07-31,20090731,59.9259111111
boquilla,boquilla,05-norte,09-chihuahua,2009-08-31,20090831,55.5926666667
boquilla,boquilla,05-norte,09-chihuahua,2009-09-30,20090930,0
boquilla,boquilla,05-norte,09-chihuahua,2009-10-31,20091031,0
boquilla,boquilla,05-norte,09-chihuahua,2009-11-30,20091130,0
boquilla,boquilla,05-norte,09-chihuahua,2009-12-31,20091231,0
boquilla,boquilla,05-norte,09-chihuahua,2015-01-31,20150131,46.5379722222
boquilla,boquilla,05-norte,09-chihuahua,2015-02-29,20150229,76.0997888889
boquilla,boquilla,05-norte,09-chihuahua,2015-03-31,20150331,76.0079666667
boquilla,boquilla,05-norte,09-chihuahua,2015-04-30,20150430,74.6216666667
boquilla,boquilla,05-norte,09-chihuahua,2015-05-31,20150531,76.9725944444
boquilla,boquilla,05-norte,09-chihuahua,2015-06-30,20150630,76.9688333333
boquilla,boquilla,05-norte,09-chihuahua,2015-07-31,20150731,72.5718111111
boquilla,boquilla,05-norte,09-chihuahua,2015-08-31,20150831,0.6502111111
boquilla,boquilla,05-norte,09-chihuahua,2015-09-30,20150930,0
boquilla,boquilla,05-norte,09-chihuahua,2015-10-31,20151031,0
boquilla,boquilla,05-norte,09-chihuahua,2015-11-30,20151130,0
boquilla,boquilla,05-norte,09-chihuahua,2015-12-31,20151231,0
boquilla,boquilla,05-norte,09-chihuahua,2011-01-31,20110131,20.36425
boquilla,boquilla,05-norte,09-chihuahua,2011-02-29,20110229,53.1548833333
boquilla,boquilla,05-norte,09-chihuahua,2011-03-31,20110331,81.72785
boquilla,boquilla,05-norte,09-chihuahua,2011-04-30,20110430,82.5629888889
boquilla,boquilla,05-norte,09-chihuahua,2011-05-31,20110531,79.3440055556
boquilla,boquilla,05-norte,09-chihuahua,2011-06-30,20110630,80.0129277778
boquilla,boquilla,05-norte,09-chihuahua,2011-07-31,20110731,78.5249722222
boquilla,boquilla,05-norte,09-chihuahua,2011-08-31,20110831,52.5434444444
boquilla,boquilla,05-norte,09-chihuahua,2011-09-30,20110930,0
boquilla,boquilla,05-norte,09-chihuahua,2011-10-31,20111031,0
boquilla,boquilla,05-norte,09-chihuahua,2011-11-30,20111130,0
boquilla,boquilla,05-norte,09-chihuahua,2011-12-31,20111231,0
botello,botello,03-occidental,28-carapan,2013-01-31,20130131,35.2710185185
botello,botello,03-occidental,28-carapan,2013-02-29,20130229,26.9355015432
botello,botello,03-occidental,28-carapan,2013-03-31,20130331,22.3045216049
botello,botello,03-occidental,28-carapan,2013-04-30,20130430,34.0289814815
botello,botello,03-occidental,28-carapan,2013-05-31,20130531,28.6847376543
botello,botello,03-occidental,28-carapan,2013-06-30,20130630,32.1327391975
botello,botello,03-occidental,28-carapan,2013-07-31,20130731,46.538287037
botello,botello,03-occidental,28-carapan,2013-08-31,20130831,50.5035493827
botello,botello,03-occidental,28-carapan,2013-09-30,20130930,71.3874768519
botello,botello,03-occidental,28-carapan,2013-10-31,20131031,69.9782330247
botello,botello,03-occidental,28-carapan,2013-11-30,20131130,75.2881095679
botello,botello,03-occidental,28-carapan,2013-12-31,20131231,47.6475385802
botello,botello,03-occidental,28-carapan,2015-01-31,20150131,40.3268981481
botello,botello,03-occidental,28-carapan,2015-02-29,20150229,31.3341589506
botello,botello,03-occidental,28-carapan,2015-03-31,20150331,63.6044135802
botello,botello,03-occidental,28-carapan,2015-04-30,20150430,30.1946527778
botello,botello,03-occidental,28-carapan,2015-05-31,20150531,42.1140200617
botello,botello,03-occidental,28-carapan,2015-06-30,20150630,60.6195061728
botello,botello,03-occidental,28-carapan,2015-07-31,20150731,63.9166975309
botello,botello,03-occidental,28-carapan,2015-08-31,20150831,57.0138194444
botello,botello,03-occidental,28-carapan,2015-09-30,20150930,62.1786419753
botello,botello,03-occidental,28-carapan,2015-10-31,20151031,58.7151388889
botello,botello,03-occidental,28-carapan,2015-11-30,20151130,67.5805864198
botello,botello,03-occidental,28-carapan,2015-12-31,20151231,45.1526157407
botello,botello,03-occidental,28-carapan,2011-01-31,20110131,39.7158719136
botello,botello,03-occidental,28-carapan,2011-02-29,20110229,19.7418595679
botello,botello,03-occidental,28-carapan,2011-03-31,20110331,38.9899382716
botello,botello,03-occidental,28-carapan,2011-04-30,20110430,37.8279012346
botello,botello,03-occidental,28-carapan,2011-05-31,20110531,37.6549845679
botello,botello,03-occidental,28-carapan,2011-06-30,20110630,35.6309722222
botello,botello,03-occidental,28-carapan,2011-07-31,20110731,17.8313580247
botello,botello,03-occidental,28-carapan,2011-08-31,20110831,0
botello,botello,03-occidental,28-carapan,2011-09-30,20110930,0
botello,botello,03-occidental,28-carapan,2011-10-31,20111031,0
botello,botello,03-occidental,28-carapan,2011-11-30,20111130,0
botello,botello,03-occidental,28-carapan,2011-12-31,20111231,0
chicoasen,chicoasen,02-oriental,39-grijalva,2013-01-31,20130131,7.5608803819
chicoasen,chicoasen,02-oriental,39-grijalva,2013-02-29,20130229,8.9805011574
chicoasen,chicoasen,02-oriental,39-grijalva,2013-03-31,20130331,12.8904957755
chicoasen,chicoasen,02-oriental,39-grijalva,2013-04-30,20130430,24.1531849537
chicoasen,chicoasen,02-oriental,39-grijalva,2013-05-31,20130531,18.8740114583
chicoasen,chicoasen,02-oriental,39-grijalva,2013-06-30,20130630,26.9957707176
chicoasen,chicoasen,02-oriental,39-grijalva,2013-07-31,20130731,33.9284418981
chicoasen,chicoasen,02-oriental,39-grijalva,2013-08-31,20130831,31.0189170139
chicoasen,chicoasen,02-oriental,39-grijalva,2013-09-30,20130930,43.2158787616
chicoasen,chicoasen,02-oriental,39-grijalva,2013-10-31,20131031,37.3237987847
chicoasen,chicoasen,02-oriental,39-grijalva,2013-11-30,20131130,30.5879190394
chicoasen,chicoasen,02-oriental,39-grijalva,2013-12-31,20131231,22.7168464699
chicoasen,chicoasen,02-oriental,39-grijalva,2006-01-31,20060131,25.1736971065
chicoasen,chicoasen,02-oriental,39-grijalva,2006-02-29,20060229,17.3599075231
chicoasen,chicoasen,02-oriental,39-grijalva,2006-03-31,20060331,38.2406968171
chicoasen,chicoasen,02-oriental,39-grijalva,2006-04-30,20060430,30.1995347801
chicoasen,chicoasen,02-oriental,39-grijalva,2006-05-31,20060531,38.4397349537
chicoasen,chicoasen,02-oriental,39-grijalva,2006-06-30,20060630,38.3694551505
chicoasen,chicoasen,02-oriental,39-grijalva,2006-07-31,20060731,34.280390162
chicoasen,chicoasen,02-oriental,39-grijalva,2006-08-31,20060831,36.6280873843
chicoasen,chicoasen,02-oriental,39-grijalva,2006-09-30,20060930,44.2120415509
chicoasen,chicoasen,02-oriental,39-grijalva,2006-10-31,20061031,29.0530149884
chicoasen,chicoasen,02-oriental,39-grijalva,2006-11-30,20061130,29.0422941551
chicoasen,chicoasen,02-oriental,39-grijalva,2006-12-31,20061231,21.1732504051
chicoasen,chicoasen,02-oriental,39-grijalva,2010-01-31,20100131,7.0410795139
chicoasen,chicoasen,02-oriental,39-grijalva,2010-02-29,20100229,4.8262334491
chicoasen,chicoasen,02-oriental,39-grijalva,2010-03-31,20100331,11.7310960069
chicoasen,chicoasen,02-oriental,39-grijalva,2010-04-30,20100430,10.7006325231
chicoasen,chicoasen,02-oriental,39-grijalva,2010-05-31,20100531,11.5451990741
chicoasen,chicoasen,02-oriental,39-grijalva,2010-06-30,20100630,25.5089042245
chicoasen,chicoasen,02-oriental,39-grijalva,2010-07-31,20100731,46.5642166667
chicoasen,chicoasen,02-oriental,39-grijalva,2010-08-31,20100831,54.1941538194
chicoasen,chicoasen,02-oriental,39-grijalva,2010-09-30,20100930,94.5919335069
chicoasen,chicoasen,02-oriental,39-grijalva,2010-10-31,20101031,76.670558044
chicoasen,chicoasen,02-oriental,39-grijalva,2010-11-30,20101130,43.652648669
chicoasen,chicoasen,02-oriental,39-grijalva,2010-12-31,20101231,29.7605165509
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-01-31,20130131,62.7860363248
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-02-29,20130229,43.5893429487
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-03-31,20130331,35.5413888889
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-04-30,20130430,19.8851495726
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-05-31,20130531,21.2764957265
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-06-30,20130630,35.1731944444
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-07-31,20130731,28.7707905983
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-08-31,20130831,20.7390010684
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-09-30,20130930,81.4830929487
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-10-31,20131031,80.7472115385
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-11-30,20131130,88.7673237179
chilapan,chilapan,02-oriental,37-coatzacoalcos,2013-12-31,20131231,99.6877136752
chilapan,chilapan,02-oriental,37-coatzacoalcos,2015-01-31,20150131,70.2217948718
chilapan,chilapan,02-oriental,37-coatzacoalcos,2015-02-29,20150229,50.3772382479
chilapan,chilapan,02-oriental,37-coatzacoalcos,2015-03-31,20150331,36.5748771368
chilapan,chilapan,02-oriental,37-coatzacoalcos,2015-04-30,20150430,20.7421581197
chilapan,chilapan,02-oriental,37-coatzacoalcos,2015-05-31,20150531,9.4030074786
chilapan,chilapan,02-oriental,37-coatzacoalcos,2015-06-30,20150630,6.7453685897
chilapan,chilapan,02-oriental,37-coatzacoalcos,2015-07-31,20150731,20.4042040598
chilapan,chilapan,02-oriental,37-coatzacoalcos,2015-08-31,20150831,15.0088461538
chilapan,chilapan,02-oriental,37-coatzacoalcos,2015-09-30,20150930,26.8576976496
chilapan,chilapan,02-oriental,37-coatzacoalcos,2015-10-31,20151031,47.9446688034
chilapan,chilapan,02-oriental,37-coatzacoalcos,2015-11-30,20151130,94.6429861111
chilapan,chilapan,02-oriental,37-coatzacoalcos,2015-12-31,20151231,93.8276869658
chilapan,chilapan,02-oriental,37-coatzacoalcos,2011-01-31,20110131,54.8948397436
chilapan,chilapan,02-oriental,37-coatzacoalcos,2011-02-29,20110229,50.9709615385
chilapan,chilapan,02-oriental,37-coatzacoalcos,2011-03-31,20110331,34.9823397436
chilapan,chilapan,02-oriental,37-coatzacoalcos,2011-04-30,20110430,22.2651014957
chilapan,chilapan,02-oriental,37-coatzacoalcos,2011-05-31,20110531,11.777366453
chilapan,chilapan,02-oriental,37-coatzacoalcos,2011-06-30,20110630,11.0296794872
chilapan,chilapan,02-oriental,37-coatzacoalcos,2011-07-31,20110731,15.2430555556
chilapan,chilapan,02-oriental,37-coatzacoalcos,2011-08-31,20110831,71.5328525641
chilapan,chilapan,02-oriental,37-coatzacoalcos,2011-09-30,20110930,82.8606410256
chilapan,chilapan,02-oriental,37-coatzacoalcos,2011-10-31,20111031,95.7212126068
chilapan,chilapan,02-oriental,37-coatzacoalcos,2011-11-30,20111130,83.4162019231
chilapan,chilapan,02-oriental,37-coatzacoalcos,2011-12-31,20111231,92.2811805556
colimilla,colimilla,03-occidental,23-guadalajara,2009-01-31,20090131,5.2796820747
colimilla,colimilla,03-occidental,23-guadalajara,2009-02-29,20090229,0
colimilla,colimilla,03-occidental,23-guadalajara,2009-03-31,20090331,0
colimilla,colimilla,03-occidental,23-guadalajara,2009-04-30,20090430,0
colimilla,colimilla,03-occidental,23-guadalajara,2009-05-31,20090531,0
colimilla,colimilla,03-occidental,23-guadalajara,2009-06-30,20090630,0
colimilla,colimilla,03-occidental,23-guadalajara,2009-07-31,20090731,0
colimilla,colimilla,03-occidental,23-guadalajara,2009-08-31,20090831,0
colimilla,colimilla,03-occidental,23-guadalajara,2009-09-30,20090930,0
colimilla,colimilla,03-occidental,23-guadalajara,2009-10-31,20091031,0
colimilla,colimilla,03-occidental,23-guadalajara,2009-11-30,20091130,0
colimilla,colimilla,03-occidental,23-guadalajara,2009-12-31,20091231,0
colimilla,colimilla,03-occidental,23-guadalajara,2015-01-31,20150131,6.1932481554
colimilla,colimilla,03-occidental,23-guadalajara,2015-02-29,20150229,6.5256754557
colimilla,colimilla,03-occidental,23-guadalajara,2015-03-31,20150331,13.3902615017
colimilla,colimilla,03-occidental,23-guadalajara,2015-04-30,20150430,6.9466824002
colimilla,colimilla,03-occidental,23-guadalajara,2015-05-31,20150531,3.1889784071
colimilla,colimilla,03-occidental,23-guadalajara,2015-06-30,20150630,28.7599690755
colimilla,colimilla,03-occidental,23-guadalajara,2015-07-31,20150731,51.502218967
colimilla,colimilla,03-occidental,23-guadalajara,2015-08-31,20150831,27.2685031467
colimilla,colimilla,03-occidental,23-guadalajara,2015-09-30,20150930,28.3603000217
colimilla,colimilla,03-occidental,23-guadalajara,2015-10-31,20151031,16.4747368707
colimilla,colimilla,03-occidental,23-guadalajara,2015-11-30,20151130,10.1116238064
colimilla,colimilla,03-occidental,23-guadalajara,2015-12-31,20151231,10.4175889757
colimilla,colimilla,03-occidental,23-guadalajara,2010-01-31,20100131,0
colimilla,colimilla,03-occidental,23-guadalajara,2010-02-29,20100229,0
colimilla,colimilla,03-occidental,23-guadalajara,2010-03-31,20100331,0
colimilla,colimilla,03-occidental,23-guadalajara,2010-04-30,20100430,0
colimilla,colimilla,03-occidental,23-guadalajara,2010-05-31,20100531,0
colimilla,colimilla,03-occidental,23-guadalajara,2010-06-30,20100630,0
colimilla,colimilla,03-occidental,23-guadalajara,2010-07-31,20100731,0
colimilla,colimilla,03-occidental,23-guadalajara,2010-08-31,20100831,0
colimilla,colimilla,03-occidental,23-guadalajara,2010-09-30,20100930,0
colimilla,colimilla,03-occidental,23-guadalajara,2010-10-31,20101031,0
colimilla,colimilla,03-occidental,23-guadalajara,2010-11-30,20101130,0
colimilla,colimilla,03-occidental,23-guadalajara,2010-12-31,20101231,0
colina,colina,05-norte,09-chihuahua,2013-01-31,20130131,30.6149074074
colina,colina,05-norte,09-chihuahua,2013-02-29,20130229,44.690787037
colina,colina,05-norte,09-chihuahua,2013-03-31,20130331,51.8300462963
colina,colina,05-norte,09-chihuahua,2013-04-30,20130430,51.1081018519
colina,colina,05-norte,09-chihuahua,2013-05-31,20130531,29.765462963
colina,colina,05-norte,09-chihuahua,2013-06-30,20130630,34.2063425926
colina,colina,05-norte,09-chihuahua,2013-07-31,20130731,16.5016203704
colina,colina,05-norte,09-chihuahua,2013-08-31,20130831,0
colina,colina,05-norte,09-chihuahua,2013-09-30,20130930,0
colina,colina,05-norte,09-chihuahua,2013-10-31,20131031,0
colina,colina,05-norte,09-chihuahua,2013-11-30,20131130,0
colina,colina,05-norte,09-chihuahua,2013-12-31,20131231,0
colina,colina,05-norte,09-chihuahua,2012-01-31,20120131,3.0184259259
colina,colina,05-norte,09-chihuahua,2012-02-29,20120229,58.8710648148
colina,colina,05-norte,09-chihuahua,2012-03-31,20120331,68.8229166667
colina,colina,05-norte,09-chihuahua,2012-04-30,20120430,70.3015277778
colina,colina,05-norte,09-chihuahua,2012-05-31,20120531,67.3050462963
colina,colina,05-norte,09-chihuahua,2012-06-30,20120630,69.7649537037
colina,colina,05-norte,09-chihuahua,2012-07-31,20120731,69.9177777778
colina,colina,05-norte,09-chihuahua,2012-08-31,20120831,65.5603703704
colina,colina,05-norte,09-chihuahua,2012-09-30,20120930,0
colina,colina,05-norte,09-chihuahua,2012-10-31,20121031,0
